paper_id,short_title,year_month,coarse_topic,main_model_stage,title,source,source_url,raw_order,raw_author_name,clean_author_name,canonical_changed,v4_group,departed_mark,manual_note
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,23,Fangyun Lin,Fangyun Lin,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,24,Fangzhou Yuan,Fangzhou Yuan,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,25,Feiyu Xia,Feiyu Xia,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,26,Fucong Dai,Fucong Dai,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,27,Guangbo Hao,Guangbo Hao,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,28,Guanting Chen,Guanting Chen,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,29,Guoai Cao,Guoai Cao,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,30,Guolai Meng,Guolai Meng,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,31,Guowei Li,Guowei Li,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,32,Han Yu,Han Yu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,33,Han Zhang,Han Zhang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,34,Hanwei Xu,Hanwei Xu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,35,Hao Li,Hao Li,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,36,Haofen Liang,Haofen Liang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,37,Haoling Zhang,Haoling Zhang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,38,Haoming Luo,Haoming Luo,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,39,Haoran Wei*,Haoran Wei,FALSE,Research & Engineering,TRUE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,40,Haotian Yuan,Haotian Yuan,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,41,Haowei Zhang*,Haowei Zhang,FALSE,Research & Engineering,TRUE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,42,Haowen Luo,Haowen Luo,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,43,Haoyu Chen,Haoyu Chen,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,44,Haozhe Ji,Haozhe Ji,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,45,Honghui Ding,Honghui Ding,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,46,Hongxuan Tang,Hongxuan Tang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,47,Huanqi Cao,Huanqi Cao,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,48,Huazuo Gao,Huazuo Gao,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,49,Hui Qu,Hui Qu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,50,Hui Zeng,Hui Zeng,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,51,J. Yang,J. Yang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,52,J.Q. Zhu,J. Q. Zhu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,53,Jia Yu,Jia Yu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,54,Jialiang Huang,Jialiang Huang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,55,Jiasheng Ye,Jiasheng Ye,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,56,Jiashi Li,Jiashi Li,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,57,Jiaxin Xu,Jiaxin Xu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,58,Jiewen Hu,Jiewen Hu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,59,Jin Yan,Jin Yan,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,60,Jingchang Chen,Jingchang Chen,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,61,Jingli Zhou,Jingli Zhou,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,62,Jingting Xiang,Jingting Xiang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,63,Jingyang Yuan,Jingyang Yuan,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,64,Jingyuan Cheng,Jingyuan Cheng,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,65,Jinhua Zhu,Jinhua Zhu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,66,Jiping Yu,Jiping Yu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,67,Joseph Sun,Joseph Sun,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,68,Jun Ran*,Jun Ran,FALSE,Research & Engineering,TRUE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,69,Junguang Jiang,Junguang Jiang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,70,Junjie Qiu,Junjie Qiu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,71,Junlong Li*,Junlong Li,FALSE,Research & Engineering,TRUE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,72,Junxiao Song,Junxiao Song,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,73,Kai Dong,Kai Dong,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,74,Kaige Gao,Kaige Gao,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,75,Kang Guan,Kang Guan,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,76,Kexing Zhou,Kexing Zhou,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,77,Kezhao Huang*,Kezhao Huang,FALSE,Research & Engineering,TRUE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,78,Kuai Yu,Kuai Yu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,79,Lean Wang,Lean Wang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,80,Lecong Zhang,Lecong Zhang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,81,Lei Wang,Lei Wang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,82,Li Zhang,Li Zhang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,83,Liang Zhao,Liang Zhao,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,84,Lihua Guo,Lihua Guo,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,85,Lingxiao Luo,Lingxiao Luo,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,86,Linwang Ma,Linwang Ma,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,87,Litong Wang,Litong Wang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,88,Liyu Cai,Liyu Cai,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,89,Liyue Zhang,Liyue Zhang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,90,Longhao Chen,Longhao Chen,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,91,M.S. Di,M. S. Di,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,92,M.Y Xu,M. Y Xu,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,93,Max Mei,Max Mei,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,94,Mingchuan Zhang,Mingchuan Zhang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,95,Minghua Zhang,Minghua Zhang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,96,Minghui Tang,Minghui Tang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,97,Mingxu Zhou,Mingxu Zhou,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
V4-PDF,DeepSeek-V4,2026-05,主模型,V4,DeepSeek-V4: Towards Highly Efficient Million-Token Context Intelligence,v4_pdf_text,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro/blob/main/DeepSeek_V4.pdf,98,Panpan Huang,Panpan Huang,FALSE,Research & Engineering,FALSE,V4 PDF author list; raw list includes duplicate Yao Li
